Wordlist,IDF
intracellular,4.88789008551412
intracellularly,4.8681483388551
ahmad,4.77536132024137
bacillus,91.1844394657729
gloeosporioides,80.7435938794874
mycolytic,68.379879896588
chilli,68.0772504663527
subtilis,59.4921259794243
bc2,52.2904963915084
fungal,50.1859074466484
biocontrol,48.144241027693
chitinase,43.6260378594457
chitin,40.5799166283265
strain,40.3093540013582
seeds,38.6311789664123
mycelium,36.5494026424148
sp,35.1635127385707
solani,34.7041452932985
hydrolytic,33.5285967484997
culture,31.603749714031
chitinolytic,30.5456125159761
moataza,30.263631103537
antagonistic,29.6915027858504
cellulase,28.7272550718194
colletotrichum,28.45807082729
cmc,28.2425111788751
pathogen,27.9895136672983
anthracnose,27.4780510428328
mycelia,25.6162915549278
ogc1,24.8837076772691
isolate,24.6933802599064
srividya,23.757698623537
ashwini,23.757698623537
enzyme,23.6130840530654
antagonism,23.5099424133272
plant,23.1653444441702
mutant,22.5912305049211
mutants,22.5782513744074
rhizosphere,22.3866485191761
harzianum,22.0309922901473
enzymes,21.9988611090183
pathogens,21.0443534890883
soil,21.0293178256769
bacterium,20.7244749591396
antifungal,19.5540939366692
dns,19.245412229443
grown,18.9323295305796
glucanase,18.8965391379179
trichoderma,18.4949424419079
activity,18.3658303407217
seed,17.9253609331734
assay,17.4020622052898
dual,17.1198277859002
pda,17.0780010574617
plates,16.3038571529349
capsici,15.3850184688568
germination,15.2070045369507
control,14.9918494485648
microbiol,14.7795993312459
wild,14.0904034282974
agar,13.6678292472058
incubated,13.5934770812283
chitinases,13.3826090665801
rhizoctonia,12.8377300785081
inhibition,12.8208109562911
strains,12.7388461528943
phytopathology,12.7089913450225
uv,12.692648936076
fusarium,12.6030107332094
bacterial,12.5426302054674
podile,12.4418538386345
shanmugaiah,12.4418538386345
papavizas,12.4418538386345
inoculated,12.3822069835103
glucan,12.3213512929903
kandasamy,12.2724134673222
colloidal,12.1146049287404
heat,11.9758167179699
production,11.6645287698856
balasubramanian,11.4903500333455
oxysporum,11.4142154238228
dinitrosalicylic,11.3280567123984
tca,11.2119441251149
broekaert,11.1639476418177
16s,10.9571828836172
sclerotinia,10.7490395473189
produced,10.6256020367324
chet,10.531387545873
crop,10.3405168341528
saleem,10.3320527297585
sclerotiorum,10.2608576548258
phytopathogens,10.1074000874836
annamalai,9.81657660881154
day,9.81655860436804
autoclaved,9.70299512257368
bangalore,9.59698954132253
hyphal,9.57912631031656
zone,9.42105574640667
sneath,9.35776766783381
bacteria,9.34840383355281
coated,9.26700839958673
plate,9.25349013050175
mutagenesis,9.12532659072131
mangiferin,354.522462155022
amada,139.466207610024
extraction,127.284505519343
curcuma,113.105069921885
microwave,85.2130616369154
mae,76.7600082512152
power,40.3764922431662
time,36.3527016118168
550,34.3932719672971
content,32.1942655351689
ethanol,32.0086303536174
concentration,31.7921348904284
dpph,27.6108300747739
mango,26.7407401844025
ginger,25.1270725940245
eq,22.1353520974851
plant,21.8026771239249
ftir,19.1472859757216
scavenging,19.0127025595707
logistic,18.522783209318
extracted,18.0381778396615
wardhani,17.2935034877354
antioxidant,16.8989675678702
padmapriya,16.5891384515127
solvent,13.8968017167973
error,13.554670151013
noncent,12.9701276158016
dhobi,12.9701276158016
powera,12.9701276158016
kinetic,12.4735979163482
acomputed,12.4418538386345
ulmoides,12.0670376288096
radical,12.0175199146001
80,11.5462675787801
hplc,11.4229664483599
astragalosides,11.1639476418177
bioactive,11.0100723395776
variables,10.9088800558088
ofat,10.8732176027935
radix,10.4128662741116
astragali,10.2608576548258
evolution,10.188612752119
symbols,10.1390438598569
hypothesis,9.99590145764417
irradiation,9.94114734827388
points,9.64394646308512
yield,9.46773934232812
extract,9.01562293624519
microwaves,8.97281223605477
design,8.88348606703409
sig,8.70038999399116
bms,8.67603632332462
yukalov,8.64675174386772
hemwimon,8.64675174386772
romanik,8.64675174386772
dutta,8.60659767312252
fitted,8.58935851445401
modified,8.57160380317402
heating,8.56275185683334
mandal,8.54906996848262
temporal,8.53641412770757
spices,8.51722809776123
250,8.37848466340481
shankaracharya,8.29456922575636
pref,8.29456922575636
model,8.24039431234412
cms,8.19693379472209
standard,8.18488699986353
eucommia,8.04469175253976
nlls,7.85087172652365
muruganandan,7.6925092344284
effect,7.61846879798166
900,7.59959378142724
durgapur,7.55861565516717
stretching,7.53617271241439
jatoi,7.4426317612118
stoilova,7.4426317612118
functional,7.41369357570163
techniques,7.27323870975195
omenn,7.24881173519568
indicator,7.21567048019191
sasikumar,7.16602636487923
tanshinones,6.95655566383921
scfe,6.95655566383921
peak,6.95499944838854
parameter,6.9409413506378
optimization,6.86870974067299
transform,6.85939935342667
450,6.84808090100316
50,6.77398018843133
constituents,6.74955904053211
huie,6.73826672498907
statistical,6.71864798003723
test,6.69440136539422
zingiberaceae,6.64675174386772
350,6.63432099889841
deming,6.56396637355127
extracting,6.45934246961671
hemalatha,6.45293171785161
variance,6.40006796956366
viability,128.100842076212
photocatalytic,126.822462458797
mutans,110.839756276996
epidermidis,91.8542053659245
cfu,91.3633156231959
resazurin,89.8641105495567
bacterial,76.5100442533512
biofilm,75.282056353963
bacteria,70.7807718826141
counting,68.5958023008789
tio2,56.0249101496478
planktonic,55.7499859638173
staining,54.8693441362151
metabolic,50.6817793376961
photocatalysis,45.7756459845585
disks,44.4981154178661
lscm,44.4637165042449
photocatalytically,40.3717969397437
adhesive,32.6050970068174
assay,30.7095215387467
phenol,27.6460744017326
np,26.9821883219461
broth,25.5316430504164
assays,23.2896593181296
antibacterial,23.017319312858
welch,22.6441385381676
cytometry,22.0949283333991
suspension,21.6771817822081
dose,20.8338477312576
log,19.5792156103738
activity,18.3658303407217
bactericidal,18.3519367539892
disinfection,18.2516076980934
irradiation,18.2254368051688
dental,16.7353459465316
disk,16.6726111424558
flow,16.1961284683417
red,15.2325571456001
steinheim,15.2231113549052
microbiol,14.7795993312459
dead,14.5675900155954
incorporating,14.2684969104039
maness,14.1808984862009
microliters,14.1293575402796
adhesives,13.8965391379179
propidium,12.6671296051794
biofilms,12.552312576455
pantanella,12.4418538386345
sample,12.2007947811329
fluorescence,11.9870865423525
anatase,11.88477341529
assessing,11.3913879122163
engqvist,11.3379234827508
light,10.6210800128986
living,10.6166652271403
berney,10.531387545873
calibration,10.4547053775495
degussa,10.3449438256265
fluorescent,10.3276687448087
agar,10.2508719354044
syto,10.1818708386587
measurements,10.0099150284179
cells,9.85338207718248
tests,9.85018998580158
cfus,9.73258387765871
iodide,9.5701325394758
samples,9.48363854262059
lilja,9.44185383863454
quantification,9.4036075024508
rutile,9.39913252129071
viable,9.38678387721533
plate,9.25349013050175
bhi,9.20431010049166
color,9.20342990120361
p25,9.06703762880964
live,9.03883219534921
subjected,8.97146246825769
robertson,8.92463910111822
ros,8.85658168872988
belanger,8.82949389066676
assessment,8.74206139768661
method,8.67218570761636
bhis,8.64675174386772
wierzchos,8.64675174386772
kirchnerova,8.64675174386772
cai,8.49256410192953
kit,8.3088069665991
disinfected,8.30122011349972
asadishad,8.29456922575636
nm,8.16286527787921
killing,8.15578055235737
nanoparticles,8.13509741600265
membrane,8.12447236217145
uv,7.9329055850475
syto9,7.85087172652365
irradiated,7.79817890744012
doses,7.77126871505635
intensity,7.76095002236883
sanchez,7.74038803389689
cytometery,7.4426317612118
tannase,250.084004864251
tannic,82.2048013164879
fermentation,50.3436426126991
production,34.0963148658194
flavus,30.2427906462676
aspergillus,27.8028977345114
tamarind,26.0492111642413
submerged,22.3879959399953
rsm,21.9947568336491
tannin,21.8347912249456
lekha,20.7364230643909
lonsane,20.1117293813494
variables,19.6359841004558
optimization,19.2323872738844
0,17.6243854969648
sulfate,17.5502760067633
activity,16.3251825250859
design,14.8058101117235
coded,14.7932768628609
hydrolase,13.4543329501378
acid,13.4442277645109
acyl,13.1294593233425
ph,13.0526373147336
concentration,13.0429271345347
ferrous,12.708102486407
smf,12.5891384515127
seed,12.5477526532214
chhokar,12.4418538386345
mondal,12.1014294247096
enzyme,11.8065420265327
beniwal,11.5387638516426
sp,11.3430686253454
equation,11.3363266410302
regression,10.9454931205739
czapek,10.7490395473189
mtcc,10.6424721610091
nutrient,10.6388851132726
substrate,10.2163562930572
optimum,10.2163163526854
dihydrogen,9.95074120176574
response,9.87786098967736
ammonium,9.32194805187739
x4,9.1338668129431
period,9.04381107249243
process,8.90547316780138
pati,8.77630758978547
surface,8.65267051316676
milva,8.64675174386772
predicted,8.54179632871703
potassium,8.46369002760593
experiments,8.4243519368529
x3,8.2655224436006
dox,8.11598332566531
2k,8.06972224906282
gallic,8.05465984493767
raghuwanshi,8.04469175253976
dilipkumar,8.04469175253976
3783,8.02504758285879
nutrients,7.69827256692239
magnesium,7.66897579884718
fungal,7.43494925135531
nitrate,7.41008200739503
sanroman,7.34032671631704
coefficient,7.29862490999719
sabu,7.24881173519568
viruthagiri,7.16602636487923
niger,7.11465850985385
r2,7.10240466618415
paranthaman,7.09044924310044
levels,6.94833688521293
culture,6.91332024994427
arunkumar,6.89662921708432
methodology,6.85291714444885
cv,6.84873524426171
value,6.68937327360513
composite,6.67102915357056
saxena,6.51326258265241
screening,6.428966504288
pareto,6.35449567251125
powder,6.32285192628977
conditions,6.31366635790933
mohan,6.2559893064152
inducer,6.24474132191599
mannan,6.16067564649513
variable,6.15763333070763
precision,6.10998341835914
bioresource,5.85087172652365
couto,5.72195574806981
banerjee,5.70038999399116
96,5.58618429943594
mohapatra,5.55861565516717
serratia,5.51034829573373
bacillus,5.47106636794637
batra,5.41065555044354
slants,5.37981483270855
interactive,5.29400190420209
fecl3,5.29336452461799
statistical,5.22561509558451
murugan,5.19004417982527
n0,5.14265484822885
death,103.986722713467
dr3,80.7435938794874
receptors,76.7133171176894
tnfr1,65.253560631605
conserved,62.988629105996
dr4,59.6778627599471
dr5,56.8760885329652
tnfbr,56.2038863351402
fas,48.7001444611756
dr6,44.0419602979022
receptor,40.669457236384
phylogenetic,39.1017797406346
tree,32.9350991415549
conservation,32.3118377058027
tnf,30.6801120741281
domain,29.4332091335358
residues,28.859353303664
evolutionary,28.3899617585292
fadd,28.1973975638721
protein,27.788003853982
sequence,27.4253044711591
consurf,26.7652181331601
necrosis,25.9359678655064
cladogram,25.6911435071096
cys76,24.1340752576193
apoptosis,23.1794287945816
sequences,22.7630885823964
amino,22.1157335896601
proteins,20.9698373151309
cys129,20.7364230643909
family,20.6541082263832
cys139,20.1117293813494
cys137,20.1117293813494
msa,19.0114459410343
alignment,18.7347683108955
chakraborty,18.0563995725746
tumor,17.704807178685
human,16.9970742476112
thorburn,16.2209731294312
acids,15.9208458267353
tradd,15.3850184688568
nucleic,14.809723903801
highly,14.4687648735744
gi,14.4231387135446
goeddel,14.1808984862009
locus,14.0086821262595
accession,13.9533127336189
pathway,13.2315242594412
superfamily,13.0690688716337
member,13.0467537326762
members,13.0271269085104
np_003835,12.9701276158016
server,12.8536624751967
networking,12.4865053461652
cys70,12.4418538386345
factor,12.3387489963553
caspase,12.1405978314666
sayers,12.0893835050795
phylogenetics,12.0464880435124
signaling,11.3967906329918
chromosome,11.3952593681056
hsu,11.3375829840479
ashkenazy,10.7490395473189
functional,10.3791710059823
mayrose,10.3449438256265
phylogram,10.3449438256265
computational,10.3069643049826
relationship,10.2701010970112
tnfr,10.2608576548258
evolution,10.188612752119
traf2,10.1818708386587
aldous,10.1818708386587
domains,10.1439803244709
dixit,9.95074120176574
trail,9.81657660881154
pupko,9.78803409474075
fesik,9.67939757677742
scores,9.6541450235649
similarity,9.48098333666763
interlinked,9.47653344997815
caspases,9.27621799260488
multiple,9.17947361295233
krammer,9.16861243059254
adaptor,9.06588408238956
geer,8.97281223605477
ashkenazi,8.77630758978547
precursor,8.73991601902081
score,8.68665707032789
among,8.6535541346304
agoramoorthy,8.64675174386772
np_000034,8.64675174386772
cys73,8.64675174386772
tnfrsf10a,8.64675174386772
cd120b,8.64675174386772
259906438,8.64675174386772
np_001057,8.64675174386772
phylodraw,8.64675174386772
yaschenko,8.64675174386772
dicuccio,8.64675174386772
hostager,8.64675174386772
hdm2,124.139325907518
radiosensitivity,105.782105669446
tgfb1,100.870057125669
snps,90.7352004161888
xrcc1,78.304272757926
alsbeih,70.6578455387128
xrcc5,65.3863284926414
radiotherapy,59.8013186363166
lig4,53.9146999674163
tp53,52.401689876304
rs2279744,51.8805104632063
alleles,50.1328134242775
andreassen,46.0215505024583
fibrosis,44.5222995953916
rs25487,43.2337587193386
rs1801516,43.2337587193386
radiosensitive,43.2038863351402
atm,42.9094191476744
dna,41.9489610192633
patients,41.1296579915622
polymorphisms,41.074216453706
allele,39.1912761582395
cancer,38.8285387542203
xrcc3,37.7930782758359
radiat,34.6643835338216
risk,33.0371497901001
rs1051677,30.263631103537
genes,29.8361655978633
variations,29.7140470488911
oncol,29.4423504642957
genetic,29.2814664136336
prkdc,29.0309922901473
variant,28.7625069886733
rs1800469,28.1564211338892
xrcc4,26.9237823204994
rs1196333,25.9402552316032
controls,24.466985840102
mdm2,22.3866485191761
96,22.3447371977438
repair,21.7945794998225
late,21.7307962416693
0,21.4797198244259
association,21.0416234446088
alsner,20.7364230643909
214,20.6834773727156
overgaard,19.85112853875
cdkn1a,19.6918991206538
dsbs,19.5760681894815
radiother,17.605258725416
p53,16.9777668713797
severe,16.0692606473463
95,15.8886519055218
barnett,15.6591122888138
tissue,15.5824719089062
radiotoxicity,15.3850184688568
response,15.1967092148882
nucleotide,15.1821497033443
snp,15.0411427549139
gy,14.8580000121253
turesson,14.6806534326341
reactions,14.4077485346277
parliament,14.3810892029582
rt,14.2562889057502
breast,14.183899908345
ssbs,14.1808984862009
polymorphic,13.8805222996562
complications,13.4326995301648
associated,13.430665353659
biomarkers,13.1917924727086
biol,13.1528724977962
ligase,12.806684329038
protein,12.7674612302079
promoter,12.482579453074
rs1982073,12.4418538386345
candidate,12.270429302449
nasopharyngeal,12.2415730427108
grade,12.1379732502947
100,12.0519144303932
chemotherapy,11.8336756918693
ruyck,11.7763075897855
repaired,11.7744646168996
brem,11.772658520889
fibrotic,11.5952724907561
subcutaneous,11.4353622305629
ku80,11.3379234827508
neck,11.180386378473
phys,11.1319116646145
dose,10.9651830164514
boost,10.9571828836172
arabia,10.909630492667
saudi,10.867667022042
damages,10.8175401242065
lig,10.531387545873
polymorphism,10.4005576236489
sequencing,10.3653664262631
bentzen,10.3449438256265
panoply,10.3449438256265
nhej,10.3449438256265
cases,10.2032910947123
breaks,10.1280768041736
chitosan,323.177528327565
shrimp,69.0266012755987
chitin,62.2225388301007
shells,44.5641304100421
waste,30.83482439741
xanthomonas,26.6548323232464
deacetylation,26.0737252829906
fbc,26.0492111642413
ash,23.1690982968463
prepared,23.0413475867827
shell,21.0443534890883
effluent,20.4497600468134
industrial,18.2287276768496
xrd,17.3524453097806
food,17.1383878593743
moisture,16.8471354217596
removal,16.545093592237
content,15.1502426047854
wbc,14.5710372911317
aas,13.7758707393343
heavy,13.1031754566733
metal,12.8140543745796
ftir,12.7648573171478
polym,12.4944947415655
metals,12.3768675918606
ziani,12.0670376288096
prawn,11.7763075897855
shrimps,11.5387638516426
knorr,11.3850184688568
sp,11.3430686253454
effluents,10.9973784168246
properties,10.9531245394768
biopolymer,10.3163315552447
carbohyd,10.2608576548258
activity,10.2032390781787
solubility,9.67701254400339
demineralization,9.53174350876687
kinsella,9.39913252129071
dd,9.23338148705853
vellore,8.86466360914397
polysaccharide,8.83106144103825
weighed,8.79650946478357
benhabiles,8.64675174386772
piscator,8.64675174386772
radhakumary,8.64675174386772
crawfish,8.64675174386772
muzzzarelli,8.64675174386772
deprotienization,8.64675174386772
julkapli,8.64675174386772
ranipet,8.64675174386772
bangyekan,8.64675174386772
burkatovskaya,8.64675174386772
water,8.55133443529461
rhazi,8.29456922575636
struszczyk,8.29456922575636
alimuniar,8.29456922575636
brzeski,8.29456922575636
preparation,8.25711880722779
capacity,8.19226517806727
antibacterial,8.12375975747928
percentage,7.97550076110506
sample,7.89463191720366
physiochemical,7.88631201900088
peaks,7.8708325700195
elinder,7.85087172652365
zainuddin,7.85087172652365
wastewater,7.74903954731885
rathke,7.6925092344284
marguerite,7.55861565516717
guibal,7.55861565516717
grinding,7.53138754587302
antifungal,7.52080536025739
hydrocolloid,7.4426317612118
zinc,7.41321318661027
ebru,7.24881173519568
sem,7.23867967464846
determination,7.10152587193785
gamage,6.95655566383921
krill,6.84057176988384
antimicrobial,6.71118544646601
films,6.68839143174287
functional,6.67232421813147
shahidi,6.60437314572785
goosen,6.56396637355127
growth,6.54645520383731
dutta,6.45494825484189
ions,6.42979508719746
akil,6.41886503925405
sandford,6.41886503925405
mfa,6.29456922575636
aoac,6.29456922575636
jayakumar,6.21178385543991
crab,6.16067564649513
rpm,6.15646115747111
rhizopus,6.11240828706169
kurita,6.06668252114269
nair,6.02852595469412
rout,5.86841957513866
efficiency,5.78250960537521
naoh,5.71181330357781
gdna,75.558646906747
agrobacterium,38.8240652643027
dna,37.9538218745715
tumefaciens,32.4753881062834
extraction,19.7723503719369
lysozyme,18.7566875352627
chassy,16.5891384515127
method,16.3241142731602
restriction,15.5326057714676
protocol,15.2103668967723
genomic,12.6622973104554
lysis,12.423136500022
digested,10.8173540351584
digestion,10.1976592307996
recommended,9.43415119107631
cells,8.44575606615641
isolation,8.33333271392565
slusarenko,8.29456922575636
ecori,7.92640390367482
pravara,7.85087172652365
ledeboer,7.55861565516717
loni,7.4426317612118
nester,7.4426317612118
quick,7.12968425203091
harju,7.09044924310044
mattanovich,6.95655566383921
chloroform,6.94944292042578
phenol,6.91151860043315
giuffrida,6.69130453329003
calcium,6.64419383817682
standard,6.00225046656659
ellsworth,5.98187482403651
kbp,5.88632926044451
niemi,5.6925092344284
maharashtra,5.52216601495477
tryptone,5.43184169743839
cantor,5.42118403042825
chloride,5.39047565203872
cacl2,5.33235162773406
electroporation,5.23161139167185
mccormack,5.22313728578534
wall,5.20214104422933
banding,5.10504772058343
sds,5.10504122881375
1976,5.03417460878115
weaken,5.01426914388416
directly,4.95411709447702
culture,4.93808589281734
yeast,4.90620375569792
lambda,4.88512455930614
rpm,4.61734586810333
rapid,4.48432305284643
yield,4.45540674933088
lb,4.41085902624599
9658392,4.32337587193386
asporogenous,4.32337587193386
bacterio,4.32337587193386
2674902,4.32337587193386
1252248,4.32337587193386
kbpkilo,4.32337587193386
extractionrestriction,4.32337587193386
zaenen,4.32337587193386
digestioncalcium,4.32337587193386
6986847,4.32337587193386
15102338,4.32337587193386
fawade,4.32337587193386
3431468,4.32337587193386
1257056,4.32337587193386
eppendorf,4.28592647819108
efficient,4.18581895947235
proteinase,4.15326232442004
cacl2calcium,4.14728461287818
steinkuehler,4.14728461287818
gdnagenomic,4.14728461287818
411004,4.14728461287818
c58c1,4.14728461287818
lbluria,4.14728461287818
11348673,4.14728461287818
fedosyuk,4.14728461287818
transformation,4.04452172902803
babasaheb,4.02234587626988
laimer,4.02234587626988
biotechnique,4.02234587626988
himmler,4.02234587626988
dons,4.02234587626988
schilperoort,4.02234587626988
ahmednagar,4.02234587626988
samples,3.95151605942525
easy,3.94305038954085
marathwada,3.92543586326182
aurangabad,3.92543586326182
larebeke,3.92543586326182
extract,3.86383840124794
methodsa,3.77930782758359
honeycutt,3.77930782758359
biotech3,3.68386648686311
5u,3.62440586759784
katinger,3.62440586759784
wallenius,3.62440586759784
rittenhouse,3.58301318243962
lip,144.649654642024
lipase,68.9131651313052
wt,62.8866449077875
e315g,51.8805104632063
n355k,51.8805104632063
lys355,51.0306662224037
enzyme,48.2994901085428
thermostability,45.1506896237464
m3,44.3530538684712
m1,40.6176015787124
glu284,37.3255615159036
glu315,34.5870069754709
m2,32.6915081041252
mutation,31.1143210230372
variants,29.1358638974063
protein,27.788003853982
mutant,25.4151343180362
lipases,24.5908013841663
loop,23.1268627248748
stability,20.1516692841889
thermostable,19.8762142495728
activity,17.8556683868127
stearothermophilus,17.6589877813335
bacillus,16.4131991038391
enzymes,16.2096871329608
sharma,15.4906396184303
catalytic,14.7552490852216
bornscheuer,14.041850061164
glutamic,13.7518044460934
variant,13.6243454156873
l1,13.486973463248
amino,13.4617508806627
1ku0,12.9701276158016
kazlauskas,12.9058634357032
glycine,12.8437760880339
thermophilic,12.5356728597104
reetz,12.5321766950543
jpeg,12.3213512929903
proteins,12.232405100493
mutations,11.745824071566
fold,11.6496249660417
thermal,11.2901997479002
hydrolase,11.2119441251149
laurate,11.1639476418177
native,10.937659531668
filled,10.9357384059042
structural,10.8764249384811
biochemical,10.2596729395989
substrate,10.2163562930572
dokholyan,10.036956799935
cygler,9.67939757677742
schrag,9.35776766783381
color,9.20342990120361
gromacs,8.72520757188913
pnp,8.72520757188913
iku0,8.64675174386772
2w22,8.64675174386772
modeller,8.5606615678671
optimum,8.5135969605712
modeled,8.45966051460345
enantioselectivity,8.43447753286496
residues,8.41731138023534
cherukuvada,8.29456922575636
offman,8.29456922575636
160062,8.29456922575636
sigurgisladottir,8.29456922575636
region,8.28595342930434
kcat,8.2655224436006
electrostatic,8.217469649105
biocatalysts,8.21374542727608
kaur,8.16937001874453
kumar,8.10692082065985
niper,8.04469175253976
9v7,8.04469175253976
bouzas,8.04469175253976
d317,8.04469175253976
eris,7.85087172652365
bogin,7.6925092344284
tokuriki,7.6925092344284
koga,7.63567386465065
sahib,7.55861565516717
magnusson,7.53138754587302
gromiha,7.4426317612118
lysine,7.43197208194177
superimposed,7.42900000606265
assays,7.3546292583567
ph,7.34210848953765
capalash,7.34032671631704
mohali,7.34032671631704
shimotohno,7.24881173519568
gene,7.22670052640547
evolvability,7.16602636487923
assay,7.16555502570757
conserved,7.157798762045
specificity,7.13041399156768
cat,7.11723131033434
encoding,7.02410670691794
conformational,7.00325206970301
biophy,6.95655566383921
315,6.94564995455395
endophytic,100.060832092403
ginger,80.9650116918566
isolates,65.4488083414116
plant,62.682696731284
rhizome,58.7649523628373
iaa,53.2923767090635
endophytes,52.579758159445
bacteria,48.0775054297002
zob2,47.5571345912725
pseudomonas,45.0478574330741
siderophore,43.5019499699558
sp,34.0292058760361
plants,32.6250340723423
bacterial,32.6108385342153
stenotrophomonas,30.8033782324757
growth,30.5501242845741
deaminase,29.5337527647715
rdna,29.485062394196
production,26.9181433151206
16s,26.2972389206812
siderophores,26.2515212234992
indole,24.0013100237846
microorganisms,22.4267248436431
acc,22.2773497503935
putida,22.1365869693326
maltophilia,21.931309216345
acetic,21.7761045802214
zob1,21.6168793596693
taghavi,19.9402552316032
bacillus,18.2368878931546
zob3,17.2935034877354
phosphate,17.0907894893021
agar,17.0847865590073
glick,16.1699216513013
microbiol,16.1231992704501
pasteuri,16.0893835050795
endophyte,15.8862391812781
promoting,15.4645739861945
officinale,15.2810207176542
jasim,14.1808984862009
acid,12.9960868390272
zob4,12.9701276158016
barbaricus,12.9701276158016
zingiber,12.5891384515127
heptahydrate,12.4770235571117
inoculated,12.3822069835103
rhizobacteria,12.3717078022223
host,12.0658723583878
solubilization,12.0478100977507
isolation,11.9047610198938
cas,11.6972683611602
petrobactin,11.5387638516426
salkowski,11.0104900744756
ability,10.5589652147082
sulphate,10.5426601194308
rice,10.4581272649636
mdel,10.4348334957588
diverse,10.234134460393
schwyn,10.1818708386587
neilands,9.90655971859177
isolate,9.87735210396257
ncbi,9.8753550444285
azospirillum,9.84594956032691
microbial,9.79907875143209
phylogenetic,9.77544493515865
promotion,9.58968810511435
sequences,9.58445835048268
soil,9.55878082985316
iron,9.28440924482695
unexplored,9.21703832594715
extract,9.01562293624519
nutrient,8.86573759439384
produce,8.75815068239729
karnwal,8.64675174386772
rosenblueth,8.64675174386772
jf510533,8.64675174386772
jf727665,8.64675174386772
fn645734,8.64675174386772
soly,8.64675174386772
jn596120,8.64675174386772
rhizosphere,8.39499319469105
sterilized,8.35138970010525
patten,8.30122011349972
jimtha,8.29456922575636
zeeberi,8.29456922575636
lodewyckx,8.29456922575636
supernatant,8.19174014047666
hplc,8.15926174882853
strobel,8.11598332566531
endophytically,8.04469175253976
hardoim,8.04469175253976
microbes,8.03382326376577
positive,8.02855110862306
budzikiewicz,7.85087172652365
zinniel,7.85087172652365
root,7.83941071759371
sequence,7.83580127747404
chhibber,7.6925092344284
clarridge,7.6925092344284
chanway,7.6925092344284
bap,109.593640767937
laccase,106.092084285881
ostreatus,84.9766845477109
degradation,58.4176995341722
vanillin,45.2010450903082
mediators,44.386595333687
pleurotus,41.596706953515
heavy,36.3977096018702
biomass,28.9197621589055
pahs,28.7373789309497
abts,26.407888088124
metals,26.1289426939279
copper,24.1402471065352
pah,22.7126082606966
ligninolytic,22.4660276373892
fungi,21.9757712090551
polycyclic,21.1522321650075
bioremediation,20.5096642179538
hydrocarbons,18.2716940220618
laccases,18.2000475634281
lignin,17.9196351485965
baldrian,16.9697847310978
biodegradation,16.2484686712415
mediator,15.9914988761016
hmw,15.7364230643909
cadmium,15.545317041778
environ,14.9310807100022
soil,13.3822931617944
effect,13.0602322251114
genohelix,12.9701276158016
tychanowicz,12.9701276158016
transformation,12.1335651870841
microbiol,12.0923994528376
mycoremediation,12.0670376288096
jain,11.9008860707517
angayarkanni,11.7763075897855
acetovanillone,11.7763075897855
palmieri,10.9071151052296
bhattacharya,10.8862391812781
like,10.6685030266494
phenolic,10.6573005036387
concentration,10.5973782968095
palaniswamy,10.4348334957588
oxidases,10.4294901131962
enzymes,10.4205131569034
recalcitrant,10.2100954411669
presence,10.0139647984235
microbial,9.79907875143209
camarero,9.67939757677742
juhasz,9.48602360909666
phenols,9.41025704424538
humic,9.00346973159983
sasek,8.64675174386772
sulistyaningdyah,8.64675174386772
capotorti,8.64675174386772
naidu,8.62865352177493
enzyme,8.5865760192965
aromatic,8.51426367510167
concentrations,8.42307353947189
cyprodinil,8.29456922575636
polluted,8.11598332566531
560019,8.04469175253976
verrucaria,8.04469175253976
cuso4,7.92640390367482
contaminated,7.86557788376292
myrothecium,7.85087172652365
chlorinated,7.72556353478298
bamforth,7.6925092344284
majcherczyk,7.6925092344284
xenobiotics,7.67984363511277
natural,7.66398151857322
manganese,7.6436612980156
sajor,7.55861565516717
metal,7.53767904387037
technol,7.4575304882668
karpagam,7.4426317612118
fungal,7.43494925135531
india,7.3493811951876
syringaldehyde,7.24881173519568
sannia,7.16602636487923
pollutants,7.13667959935108
compounds,7.12456801882011
rentz,7.09044924310044
biolabs,7.0438321902738
pentachlorophenol,7.02092503058201
koeleman,7.02092503058201
hbt,7.02092503058201
moldes,6.95655566383921
cinnabarinus,6.95655566383921
gabriel,6.84594956032691
salts,6.83243708641892
pycnoporus,6.78791389243914
mineral,6.69421763483718
formation,6.62447531002595
hplc,6.52740939906283
oxidation,6.52649904144033
redox,6.51332885245027
fungus,6.39493643571301
giardina,6.29456922575636
mnso4,6.21178385543991
canola,121.65097968184
cultivars,92.0069735550102
rapd,89.1378168595388
aflp,86.7371849485294
ssr,68.3101108131408
markers,67.9210211661864
semu,47.5571345912725
genetic,41.8306663051908
polymorphism,39.8688042239875
misser,38.9103828474047
polymorphic,35.6927716276874
napus,31.9304210343886
rapeseed,28.8848926766432
bands,24.062264955467
dna,23.9708348681504
diversity,23.4959203644535
germplasm,23.2010399839764
brassica,22.7126082606966
primer,20.899020845482
genotypes,20.5874838005053
plant,19.0773424834343
rm,18.2851188996835
microsatellite,17.7913434809697
stoutjesdijk,17.2935034877354
primers,15.5579051949498
oil,15.4071545533466
egypt,15.3966696167674
amplified,14.8515665002624
cultivar,13.9916553244851
oilseed,13.9131113276784
scorable,13.6811435397677
among,13.5984422115621
breeding,13.101126054867
dendrogram,13.0578432144634
charcosst,12.9701276158016
249,12.7853823510896
scored,12.6862856451851
crop,12.4086202009833
alleles,12.0318752218266
sequence,10.7742267565268
varietal,10.4348334957588
total,10.0810837878421
